claim_id,policy_id,customer_id,age,gender,region,policy_type,premium,claim_amount,claim_date,accident_type,vehicle_age,has_previous_claims,claim_status,hospital_visits,settlement_amount,fraud_flag,description
CLM505571,POL100420,CUST201421,27,Unknown,mombasa,Third party,9326.61,24373.74,"Dec 25, 2022",rollover,3,1,Closed,0,17101.56,yes,customer reports theft
CLM501205,POL100497,CUST201958,18,,Coast,Comprehensive ,20507.1,22906.47,2020/12/22,Side-impact,4,yes,Closed,3,13518.35,yes,Fire damage in engine
CLM510990,POL100222,CUST200707,33,male,mombasa,Comprehensive ,8776.11,33233.45,08-01-2022,theft,1,No,Rejected,0,22763.49,no,Claim for water damage (flood)
CLM506213,POL100883,CUST200058,35,FEMALE,mombasa,Comprehensive,19888.36,19232.75,2023/04/11,Head-on,10,yes,Closed,0,15854.1,0,customer reports theft
CLM509114,POL100242,CUST201368,18,F,eldoret,Fire & Theft,15474.19,11561.2,2020/11/27,theft,6,No,closed,1,3706.79,,Slip and fall - claim for medical
CLM501260,POL101257,CUST200189,49,male,Nairobi ,Third-Party,36444.07,13634.07,"Jun 10, 2021",theft,3,1,pending,1,10417.12,1,Claim for water damage (flood)
CLM503895,POL100102,CUST201688,60,Female,Kisumu,Comprehensive,13398.59,33346.24,2018/11/22,rollover,6,No,Closed,2,25103.2,Yes,Major collision - multiple injuries
CLM508830,POL100810,CUST200064,31,FEMALE,NAIROBI,Comprehensive,12113.86,195774.22,"Mar 12, 2024",rollover,1,yes,Closed,0,95558.06,0,customer reports theft
CLM503948,POL101197,CUST201787,55,,nakuru,Fire & Theft,8163.92,5913.42,2019/05/13,Unknown,5,No,Closed,0,5913.42,Yes,Fire damage in engine
CLM502052,POL100276,CUST200083,37,Male,eldoret,Comprehensive ,5423.31,40595.63,2018/04/06,Fire,1,1,closed,1,32112.83,no,Unknown cause
CLM502423,POL100086,CUST201032,36,Female,nairobi,Comprehensive,13450.98,34466.26,"Sep 20, 2018",Slip,4,,closed,2,29207.2,,Vehicle theft reported
CLM504336,POL100629,CUST202408,62,Male,Eldoret,Fire & Theft,23884.5,38138.04,"Jun 07, 2023",Unknown,4,no,Open,0,30434.4,Yes,Minor bumper damage
CLM509859,POL101185,CUST200494,54,Unknown,nairobi,Comprehensive ,17640.89,362785.44,2019/04/01,Rear-end,6,,pending,2,351308.82,yes,Major collision - multiple injuries
CLM507953,POL100921,CUST202216,41,FEMALE,Naivasha,Fire & Theft,27266.82,2783.69,"Jul 20, 2021",Unknown,2,yes,Open,1,1001.09,Yes,Claim for water damage (flood)
CLM510708,POL101132,CUST201042,24,M,nakuru,Comprehensive,15222.75,30595.09,"Feb 29, 2024",Fire,8,No,Closed,0,14942.4,0,Major collision - multiple injuries
CLM509288,POL100315,CUST200140,39,,Nairobi ,Third party,25044.35,5401.84,2023/04/02,rollover,8,no,Settled,2,1944.28,Yes,Claim for water damage (flood)
CLM511747,POL100984,CUST202028,38,FEMALE,Nakuru,Comprehensive ,20437.39,31165.3,"Sep 27, 2023",rollover,5,No,Closed,2,16025.16,no,Claim processing - awaiting docs
CLM502988,POL100668,CUST200279,20,FEMALE,nairobi,fire & theft,20488.64,24880.97,"Jan 18, 2021",rollover,2,1,Settled ,0,23322.89,0,Claim processing - awaiting docs
CLM510956,POL101178,CUST200774,36,,Eldoret,Third-Party,1000,10114.75,2023/11/17,theft,6,0,Settled ,2,7753.42,0,Unknown cause
CLM506223,POL100762,CUST202277,29,Unknown,Kisumu,Comprehensive ,17421.54,7152.46,2024/10/13,Head-on,7,,Settled ,1,3163.99,1,Small scratch while parking
CLM510312,POL100196,CUST200078,41,F,Nakuru,Comprehensive ,26362.62,11498.34,2019/01/06,unknown,2,yes,Closed,3,7851.49,1,Small scratch while parking
CLM510485,POL100185,CUST201672,26,male,Nairobi ,Comprehensive ,4654.19,34969.22,2021/12/15,Rear-end,3,Yes,closed,0,28802.99,no,Major collision - multiple injuries
CLM507638,POL101161,CUST201623,37,Unknown,Kisumu,Comprehensive,14008.84,31057.98,"Apr 30, 2024",Side-impact,3,Yes,Rejected,2,16738.58,,Small scratch while parking
CLM510875,POL101288,CUST201848,57,F,naivasha,Comprehensive,3696.72,18589.55,"Aug 26, 2018",Head-on,4,yes,Open,1,10738.96,no,Slip and fall - claim for medical
CLM503681,POL100603,CUST200766,37,Female,eldoret,Comprehensive,21763.86,12419.18,"Jan 02, 2024",Side-impact,7,yes,Open,0,8914.5,yes,Vehicle theft reported
CLM507016,POL101170,CUST201714,46,,eldoret,fire & theft,22776.96,48231.78,06-01-2020,Fire,0,Yes,Rejected,0,37119.75,,Small scratch while parking
CLM503298,POL100030,CUST200083,46,,nairobi,Fire & Theft,15144.59,19962.98,22-11-2020,Unknown,0,no,Open,1,11861.55,no,Fire damage in engine
CLM509875,POL101199,CUST201844,39,,Nairobi ,Comprehensive ,14206.92,6338.88,"Mar 19, 2022",unknown,4,0,closed,0,5075.8,1,Claim for water damage (flood)
CLM506952,POL100858,CUST202476,68,Unknown, coast,Comprehensive ,9156.53,20439.15,"Feb 18, 2019",unknown,5,,Open,1,15663.83,1,Unknown cause
CLM510640,POL100914,CUST201428,22,FEMALE, coast,Third-Party,11154.73,7808.52,29-12-2020,Rear-end,3,0,Settled,0,7089.3,Yes,Small scratch while parking
CLM508276,POL100325,CUST200614,35,Male,Nakuru,Comprehensive,17845.19,14219.41,"May 13, 2023",Head-on,4,yes,Settled ,2,8896.63,yes,Unknown cause
CLM511660,POL100810,CUST202432,34,FEMALE,Mombasa,Third-Party,23197.89,3088.93,2020/02/06,Unknown,4,No,Settled ,0,879.17,Yes,Small scratch while parking
CLM501353,POL100464,CUST200265,54,FEMALE,nakuru,fire & theft,5682.69,1941.3,"Aug 10, 2020",rollover,5,1,Open,0,1474.94,no,Vehicle theft reported
CLM500901,POL101152,CUST202584,43,M,Eldoret,Comprehensive,15425.7,7687.1,2018/09/27,Fire,9,yes,closed,0,2758.69,,Claim processing - awaiting docs
CLM506562,POL100446,CUST201847,29,Unknown,mombasa,Fire & Theft,25097.79,25251.19,2018/05/19,Slip,4,1,Settled,0,10224.12,No,duplicate submission
CLM504953,POL100126,CUST200266,39,male,mombasa,Third party,3086.72,20205.03,"Dec 03, 2019",Side-impact,1,1,closed,1,15804.46,no,Slip and fall - claim for medical
CLM506923,POL100912,CUST201832,21,,Nakuru,Third-Party,11364.96,14982.06,2023/09/19,rollover,4,yes,pending,0,8068.87,,Claim for water damage (flood)
CLM502824,POL100606,CUST201652,41,FEMALE,Mombasa,Comprehensive,20385.27,29879.33,2020/12/08,unknown,3,no,Rejected,0,14816.16,,Vehicle theft reported
CLM500565,POL100717,CUST201767,40,,Kisumu,Third-Party,13798.06,37875.61,15-08-2018,theft,4,yes,closed,1,27866.56,no,duplicate submission
CLM506535,POL100819,CUST200834,53,Male,NAIROBI,Third party,3864.12,21120.27,"Nov 13, 2018",theft,10,No,closed,3,14715.53,1,Claim processing - awaiting docs
CLM504316,POL101166,CUST202125,46,FEMALE,Coast,Third-Party,14326.18,22815.25,2019/07/29,Head-on,2,yes,Settled ,5,8213.19,,Major collision - multiple injuries
CLM503818,POL101154,CUST200183,29, , coast,Third-Party,12297.41,39896.61,2018/12/21,theft,4,0,Open,0,30921.72,yes,duplicate submission
CLM505301,POL100882,CUST200415,24,F,Eldoret,Comprehensive,13667.81,34863.23,27-02-2023,Slip,9,no,pending,1,22795.65,no,customer reports theft
CLM511319,POL100838,CUST201108,37,Female,nakuru,Fire & Theft,1000,941.73,"Apr 02, 2021",Unknown,6,,closed,3,935.71,no,Small scratch while parking
CLM510927,POL100210,CUST201112,22,,eldoret,fire & theft,10106.14,25871.41,18-09-2024,Slip,7,no,Open,3,14930.66,Yes,Claim processing - awaiting docs
CLM500291,POL100458,CUST200588,60,M,NAIROBI,Fire & Theft,32850.4,29570.77,"Sep 15, 2021",Unknown,6,No,Open,1,N/A,0,Fire damage in engine
CLM502592,POL100357,CUST200450,50,FEMALE,Coast,Third-Party,22189.02,21767.66,"Dec 16, 2019",Fire,1,Yes,pending,1,21767.66,,Minor bumper damage
CLM511800,POL100289,CUST200412,38,,,Third-Party,14119.11,46214.74,2020/04/20,theft,5,Yes,Closed,2,24585.33,1,Claim for water damage (flood)
CLM505687,POL100653,CUST202252,36,Male,eldoret,Third party,18001.68,9518.05,"Aug 31, 2024",rollover,4,,closed,2,9268.53,no,Minor bumper damage
CLM507646,POL101059,CUST200162,43,Female,naivasha,Third-Party,5938.96,579.12,25-04-2022,Side-impact,8,,Settled,1,N/A,Yes,Vehicle theft reported
CLM502552,POL100178,CUST202200,25,M,Nakuru,Third party,21697.06,138462.16,"Aug 11, 2018",Slip,3,yes,pending,1,124397.38,yes,Fire damage in engine
CLM511406,POL100926,CUST202111,34,Unknown,mombasa,fire & theft,4174.2,20054.24,2020/02/28,Side-impact,4,yes,closed,0,16514.49,yes,Claim for water damage (flood)
CLM504974,POL100348,CUST200229,35,FEMALE,eldoret,Comprehensive ,22393.33,26978.17,"Oct 31, 2023",Fire,5,No,closed,1,18089.33,no,Small scratch while parking
CLM511214,POL100509,CUST201065,19,M,nakuru,Comprehensive ,17556.71,2222.3,"Mar 09, 2019",rollover,10,No,pending,0,N/A,no,Claim processing - awaiting docs
CLM505169,POL100304,CUST200576,20,Female,Nairobi ,Third party,25785.84,5058.45,2018/06/19,Head-on,5,1,Settled ,1,3958.53,yes,Rear ended on highway
CLM501254,POL101204,CUST201875,64,,Eldoret,Third party,11600.51,18023.63,2019/07/03,Rear-end,4,yes,Settled,1,13245.68,No,Slip and fall - claim for medical
CLM503144,POL100436,CUST200608,43,Female,nakuru,Third-Party,18604.79,23945.53,2024/08/19,Head-on,4,no,Open,2,13590.58,1,Small scratch while parking
CLM500975,POL100083,CUST201569,47,Female,naivasha,Fire & Theft,6831.5,121324.54,"Dec 11, 2018",rollover,0,Yes,Open,2,97194.49,Yes,Small scratch while parking
CLM505860,POL100771,CUST200495,51,FEMALE,eldoret,Third party,24948.94,4385.36,2020/09/30,Head-on,2,0,Open,0,3865.79,0,customer reports theft
CLM500495,POL100629,CUST201358,52,,Mombasa,Third-Party,17603.49,15707.47,2020/12/31,Rear-end,0,0,closed,1,10000.11,yes,Unknown cause
CLM504826,POL100738,CUST200229,36,F,Kisumu,Third-Party,24489.63,6177.52,"May 07, 2019",Head-on,6,No,Closed,0,N/A,Yes,Minor bumper damage
CLM503328,POL100583,CUST200680,53,Unknown,Nairobi ,fire & theft,23251.41,113754.22,22-11-2018,Side-impact,3,Yes,Settled ,0,113754.22,0,Minor bumper damage
CLM506595,POL100376,CUST202495,48,,naivasha,Third-Party,10086.21,45255.85,2024/06/29,Head-on,4,yes,Settled ,2,19651.75,,Unknown cause
CLM508325,POL100614,CUST201831,38,M,mombasa,Third party,29291.63,8832.24,2023/02/13,Side-impact,0,,Open,0,N/A,Yes,Claim processing - awaiting docs
CLM511296,POL100652,CUST202052,32,FEMALE,eldoret,fire & theft,7182.63,4609.22,"Nov 07, 2023",Head-on,5,Yes,pending,4,2601.39,0,Small scratch while parking
CLM509763,POL100739,CUST200149,52,male,nakuru,Comprehensive ,20244.66,2781.75,25-02-2024,unknown,0,No,Closed,1,1370.59,yes,Unknown cause
CLM500127,POL100284,CUST201101,51,M,Kisumu,Fire & Theft,13288.09,19258.04,2019/11/16,Unknown,7,,Open,1,14121.74,1,customer reports theft
CLM507726,POL100635,CUST200333,57,M, coast,Third-Party,19213.69,16369.55,06-11-2019,theft,5,,pending,0,15015.94,no,Claim processing - awaiting docs
CLM507311,POL100746,CUST202521,35,Female,eldoret,Fire & Theft,15304.52,12333.2,24-03-2024,Rear-end,3,No,Open,0,5616.02,yes,Vehicle  theft  reported
CLM510566,POL100662,CUST200906,56,,Nairobi ,Third party,8033.6,827.63,"Jun 15, 2023",theft,7,yes,Open,1,799.87,1,Minor bumper damage
CLM509495,POL101032,CUST200727,49,Female,,Fire & Theft,17637.9,10563.75,17-08-2023,Fire,1,No,Open,1,5075.74,Yes,Minor bumper damage
CLM510762,POL100057,CUST201138,55,M,nairobi,Third-Party,10100.99,43587.81,"May 14, 2024",Head-on,12,yes,Settled ,0,37010.32,1,Small scratch while parking
CLM508057,POL100238,CUST200297,40,Unknown,eldoret,Comprehensive,8165.78,13229.85,2018/08/04,Side-impact,4,Yes,pending,0,7085.44,No,Unknown cause
CLM507636,POL100045,CUST200888,33,FEMALE,eldoret,fire & theft,17860.89,16920.95,30-09-2022,Fire,3,no,Open,0,10778.07,no,Rear ended on highway
CLM500973,POL100145,CUST200093,35,FEMALE,Eldoret,Comprehensive,34135.36,8489.29,2018/10/31,Rear-end,4,,Closed,3,5168.1,yes,Major collision - multiple injuries
CLM501501,POL100125,CUST201773,54,,NAIROBI,Third party,3472.62,161766.9,2020/07/09,theft,3,no,closed,0,98429.19,0,Small scratch while parking
CLM503514,POL101238,CUST201687,60,M,Nakuru,Fire & Theft,1000,101897.73,2018/02/12,Slip,1,no,Settled ,0,72791.21,No,Small scratch while parking
CLM502352,POL100355,CUST201784,46,M,Kisumu,Comprehensive ,9160.03,33302.64,"Oct 01, 2024",Head-on,3,no,closed,1,18199.85,0,Small scratch while parking
CLM510680,POL100514,CUST201062,34,FEMALE,naivasha,Fire & Theft,17545.19,5488.49,"Jan 13, 2022",unknown,0,Yes,closed,1,2743.55,yes,Small scratch while parking
CLM505654,POL101024,CUST202364,29,male,Kisumu,Third-Party,7822.02,17136.2,"Mar 27, 2023",rollover,4,no,Rejected,1,12844.16,0,Minor bumper damage
CLM511809,POL101080,CUST201580,45,male,naivasha,Third party,22473.2,6617.86,"Nov 21, 2021",theft,3,no,pending,1,2941.45,No,Claim for water damage (flood)
CLM500249,POL100192,CUST202134,41,Female,nakuru,Fire & Theft,3493.78,33788.43,2021/07/02,Rear-end,2,no,closed,1,20629.04,Yes,Slip and fall - claim for medical
CLM509644,POL100164,CUST201662,36,FEMALE,nairobi,Third-Party,27825.19,16414.16,"Feb 09, 2020",Rear-end,2,0,pending,3,8971.56,No,Fire damage in engine
CLM502019,POL100292,CUST201452,27,Male,Coast,Fire & Theft,7622.25,19629.54,"Jul 23, 2023",theft,6,no,Rejected,1,N/A,no,Vehicle theft reported
CLM511777,POL100203,CUST200871,50,FEMALE,eldoret,Comprehensive ,2999.71,201352.97,"Aug 19, 2018",Unknown,1,0,Rejected,0,N/A,Yes,Rear ended on highway
CLM500379,POL100996,CUST201240,68,F,naivasha,Comprehensive ,21482.76,125732.25,2022/06/06,Head-on,8,0,Closed,1,104136.14,0,customer reports theft
CLM506656,POL101055,CUST201876,29,Male,mombasa,Third party,20119.49,20847.29,2023/11/18,Side-impact,5,0,Settled ,3,13132.09,No,Claim processing - awaiting docs
CLM511165,POL100978,CUST201992,32,M,Coast,Comprehensive,8168.24,21670.6,18-11-2018,Unknown,5,no,Settled,1,12475.11,no,Minor bumper damage
CLM504506,POL101250,CUST200380,47,Unknown,naivasha,Comprehensive,21219.28,39275.43,2018/11/24,Unknown,0,No,Settled ,1,21124.38,1,Rear ended on highway
CLM500773,POL101240,CUST202365,46,Unknown,Coast,Third party,9741.02,19265.52,28-07-2022,Unknown,7,1,Settled ,0,N/A,0,Claim processing - awaiting docs
CLM500925,POL100337,CUST200219,38,Female,eldoret,Third party,11973.79,2528.01,2023/05/15,Slip,5,,Settled ,1,1917.72,No,Claim for water damage (flood)
CLM508150,POL101033,CUST201480,21,male,Naivasha,Fire & Theft,21683.9,20940.7,"Nov 22, 2020",Slip,4,No,Rejected,0,12067.55,,Major collision - multiple injuries
CLM507392,POL100337,CUST202363,42,Female,Nairobi ,Comprehensive,26367.53,6187.72,21-04-2018,unknown,6,1,Rejected,0,3127.09,0,Claim  for  water  damage  (flood)
CLM502343,POL100983,CUST201880,41,Male,naivasha,Fire & Theft,14211.02,26572.05,12-03-2019,theft,2,,Settled ,0,19055.78,1,Fire damage in engine
CLM503667,POL101273,CUST200345,46,male,nairobi,Comprehensive ,2295.33,19900.03,"Nov 17, 2022",Slip,4,Yes,Settled ,0,7831.93,0,Minor bumper damage
CLM507761,POL100983,CUST200242,18,Female,Coast,Comprehensive ,14135.24,31477.53,26-04-2022,Head-on,8,No,Settled ,1,5456.53,Yes,Unknown cause
CLM503246,POL100842,CUST201854,42,F,nakuru,Comprehensive ,23883.98,955.22,2022/04/09,Head-on,3,1,Open,2,504.33,1,customer reports theft
CLM511402,POL100478,CUST201498,40,FEMALE,mombasa,N/A,11367.1,33012.96,2024/10/13,Rear-end,8,,Open,1,21346.4,yes,Claim for water damage (flood)
CLM502166,POL100259,CUST202204,39,,Kisumu,Fire & Theft,16844.33,12415.84,"Feb 18, 2023",Slip,3,,Open,0,9888.1,0,Claim processing - awaiting docs
CLM509075,POL100519,CUST200447,18,FEMALE,Naivasha,Third-Party,10651.08,15486.02,2019/04/15,unknown,8,No,Settled ,1,10381.14,0,Small scratch while parking
CLM502662,POL100658,CUST201145,33,F,mombasa,fire & theft,27368.87,41221.16,2018/05/09,unknown,4,No,Rejected,0,29237.48,no,Unknown cause
CLM502072,POL100447,CUST201986,65,M,mombasa,fire & theft,22968.98,214559.11,"Aug 05, 2023",Rear-end,0,Yes,Closed,0,135084.28,Yes,Rear ended on highway
CLM510296,POL100155,CUST201177,45,FEMALE, coast,Comprehensive,7724.15,16352.44,2022/11/09,Side-impact,2,,Closed,0,16293.98,yes,customer reports theft
CLM509052,POL100732,CUST200196,49,Male,Kisumu,Third party,30410.14,15602.3,2021/03/11,Unknown,3,yes,Rejected,1,9044.28,0,Major collision - multiple injuries
CLM501345,POL101230,CUST201411,42,FEMALE,Mombasa,N/A,14454.27,17672.29,2020/02/14,Side-impact,0,no,closed,0,N/A,1,Rear  ended  on  highway
CLM505243,POL101283,CUST201005,29,F,Kisumu,fire & theft,17117.16,314028.08,"May 14, 2022",Side-impact,0,Yes,Settled ,2,220190.98,,Fire damage in engine
CLM502989,POL101191,CUST200876,56,M,nairobi,Comprehensive,12286.36,24379.49,2023/03/07,Unknown,6,no,Settled ,1,20094.82,yes,Slip and fall - claim for medical
CLM504759,POL101217,CUST202226,36,Unknown,Naivasha,Comprehensive,20109.29,6844.49,"Feb 16, 2023",Head-on,7,yes,Open,2,4805.06,1,Unknown cause
CLM506604,POL100947,CUST200318,53,F,Kisumu,fire & theft,26357.99,31819.78,"May 08, 2024",rollover,8,No,Settled ,0,17017.53,0,customer reports theft
CLM510524,POL100363,CUST202518,45,F,Kisumu,Comprehensive,28101.76,20593.63,2022/07/12,theft,5,0,pending,1,11922.68,1,customer reports theft
CLM500061,POL100780,CUST202446,32,M,nakuru,fire & theft,15041.95,20704.71,2019/02/11,unknown,3,no,Settled ,1,17072.48,No,Major collision - multiple injuries
CLM501088,POL100804,CUST202490,39,FEMALE, coast,Third-Party,8168.54,39356.91,2020/08/01,Slip,5,Yes,Rejected,1,23167.22,0,Claim for water damage (flood)
CLM502175,POL100979,CUST200188,48,Male,eldoret,Comprehensive,16508.9,17275.09,"Jun 15, 2021",Head-on,4,1,Settled ,1,14085.83,1,Minor bumper damage
CLM502370,POL100989,CUST202167,38,M,eldoret,Comprehensive ,23142.37,149286.43,12-07-2021,Rear-end,7,yes,Open,1,80497.62,,Major collision - multiple injuries
CLM510270,POL100395,CUST201768,59,FEMALE,NAIROBI,Fire & Theft,8467.68,17928.52,2024/04/11,unknown,5,,pending,4,8978.72,yes,duplicate submission
CLM502109,POL101222,CUST200909,40,F,mombasa,Comprehensive,19724.02,39663.24,"Feb 04, 2021",theft,9,yes,Rejected,0,26730.75,0,Fire damage in engine
CLM506756,POL100104,CUST202135,27,male,NAIROBI,Comprehensive ,15052.77,14843.85,17-07-2023,Head-on,3,Yes,Settled ,0,13014.51,,customer reports theft
CLM511894,POL100252,CUST202062,33,Male,Nakuru,Third-Party,3066.38,22216.93,"Oct 08, 2020",Fire,4,0,Open,0,9993.12,no,Slip and fall - claim for medical
CLM511398,POL100804,CUST201510,34,F,,fire & theft,16005.13,9802.53,"Jan 16, 2018",Head-on,6,Yes,Closed,0,4543.76,1,Small  scratch  while  parking
CLM505300,POL100661,CUST202389,37,M,naivasha,fire & theft,35757.03,49191.3,20-09-2024,unknown,6,Yes,Rejected,0,24346.45,Yes,Rear ended on highway
CLM500489,POL101050,CUST201865,25,M,Kisumu,Third-Party,22149.58,33394.31,2021/01/04,Rear-end,10,yes,Closed,1,33394.31,no,Minor bumper damage
CLM509066,POL100598,CUST200176,32,FEMALE,Nairobi ,Third party,25307.57,1493.03,2022/04/27,Rear-end,6,Yes,Settled,1,1172.86,yes,Minor bumper damage
CLM500828,POL100970,CUST202041,37,Female,eldoret,Third-Party,6955.84,5356.3,2020/02/08,Fire,4,1,Closed,0,3427.1,1,customer reports theft
CLM504690,POL100508,CUST202284,38,F,naivasha,Fire & Theft,14763.52,31417.07,2022/01/24,rollover,6,No,pending,2,17145.93,Yes,Claim for water damage (flood)
CLM504241,POL100906,CUST201602,53,,Naivasha,fire & theft,11906.42,36235.84,26-05-2024,unknown,4,1,Settled,0,20107.45,Yes,Rear ended on highway
CLM505165,POL100895,CUST200647,27,Female,NAIROBI,Comprehensive,21352.74,12884.48,01-10-2023,Head-on,3,1,Settled,0,8913.55,yes,Small scratch while parking
CLM506348,POL100362,CUST202279,31,M,eldoret,Fire & Theft,17527.32,15502.01,2021/07/19,Fire,4,No,Open,0,14428.65,No,Vehicle theft reported
CLM501097,POL100857,CUST200284,46,FEMALE,Coast,Comprehensive ,13748.18,180863.37,2021/11/18,Slip,8,0,Open,0,N/A,yes,Minor bumper damage
CLM502569,POL100248,CUST201829,30,Female,naivasha,fire & theft,30728.27,23712.44,17-06-2020,Side-impact,3,Yes,Closed,2,12634.27,Yes,Small scratch while parking
CLM510685,POL100360,CUST201042,47,Male,nairobi,Third-Party,8294.78,20409.17,2022/11/18,theft,2,Yes,Open,3,15987.88,1,Fire damage in engine
CLM502604,POL100905,CUST200051,35,,Coast,Comprehensive,18002.04,39650.84,"Aug 24, 2023",theft,0,1,pending,1,29230.05,,Claim processing - awaiting docs
CLM503090,POL100958,CUST202201,57,Unknown,Mombasa,Comprehensive,15943.4,277162.58,2020/05/30,Fire,2,1,Open,1,157640.56,Yes,Small scratch while parking
CLM511847,POL100041,CUST201068,51,Male,Eldoret,Third party,4228.63,16650.38,"Apr 04, 2019",Fire,4,Yes,Rejected,1,16650.38,No,Major collision - multiple injuries
CLM507613,POL100403,CUST200867,39,Male,Eldoret,N/A,24090.83,35721.89,"Nov 14, 2020",Side-impact,6,No,closed,0,13073.19,no,Unknown cause
CLM507529,POL100261,CUST201869,39,M,Nakuru,fire & theft,35907.9,16381.45,06-07-2020,Head-on,0,yes,pending,0,11279.02,yes,duplicate submission
CLM508516,POL101170,CUST201172,51,,,Fire & Theft,11617.22,15619.06,"May 31, 2020",rollover,3,yes,Rejected,2,11806.72,Yes,Vehicle theft reported
CLM505121,POL100969,CUST201482,37,F,,Comprehensive ,19119.45,24971.55,"Jul 01, 2022",Fire,2,no,Rejected,0,14251.3,0,Major collision - multiple injuries
CLM502968,POL100974,CUST200093,44,male,Nairobi ,Fire & Theft,24233.88,18151.37,2021/09/14,Unknown,11,,Settled,0,11080.27,Yes,Vehicle  theft  reported
CLM509233,POL101138,CUST200124,33,FEMALE,Coast,fire & theft,4640.95,3052.21,"Nov 29, 2020",Fire,8,0,Open,0,2236.85,1,Fire damage in engine
